ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,filesize,Layer_Order
44208272fef0065d67e3c1fb9d4f9ebe,diminutives.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/diminutives.png,,66816,
587856e44fb42dcd684082df31f82d81,typesOfY-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfY-small.png,,5886,
1b1fdd0bbdb6c4de2cbb06f6febf58ac,typesOfR-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfR-small.png,,5998,
46478fa31281588a8ff902927d324934,original-select1.html,,text/html,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/original-select1.html,,4355,
1ff2b3021b8ffa940bb745ccfafbdaa9,typesOfY.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfY.png,,68834,
86aefc2868b1335c3b571afb6ab6a583,ll-y.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/ll-y.png,,67172,
56da42ce91eee5b39500756e0b96097b,l-r-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/l-r-small.png,,5794,
b82454e9763ee53515c35f1dfea99622,typesOfX-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfX-small.png,,6621,
5627dafab2541fb6e6413cc9b07db811,rl.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/rl.png,,63300,
7ca13bba425dbf32c2fff1ebd6b2b624,diminutives-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/diminutives-small.png,,5978,
1f6d8a1809775235b1ccd5a4179442a3,ll-y-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/ll-y-small.png,,6137,
bacefbb2930c3d8e85879d5c65f2d5e5,typesOfR.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfR.png,,67225,
98ef0f54a50c71c2fb3d178405e0d7bc,typesOfS-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfS-small.png,,6062,
589a6e8eb8dede3650c4a1d3287fdc97,rl-small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/rl-small.png,,5918,
8e7997293491ff3a6ce5e54ef5203c79,l-r.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/l-r.png,,63204,
14259dfb6b2a48f64093a6ab136a93b5,typesOfX.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Extremadura/typesOfX.png,,76199,
30b1e7c158e9ec4c460cd9b3a07607c0,FranceLang.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/FranceLang/FranceLang.png,,170953,
c05b23e9282b99c439308b07a3b71cd2,590px-Map_Gallia_Tribes_Towns.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gallic/590px-Map_Gallia_Tribes_Towns.png,,440771,
43446da9f505f4210e97d796f59a011c,germanic-map copy.gif,,image/gif,/home/robert/projects/ll/LL-map/raw/maps/Germanic/germanic-map%20copy.gif,,93098,
71c5525abf8e0c68044b6a40eb36756b,GrLangPrehistory.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/GreekPrehistory/GrLangPrehistory.png,,395505,
301874_geojson,301874.geojson,Villages,application/geo+json,file:/geojson.zip,301874.geojson,,0
54eafa49a1217bb0540e953a66fdb153,atlas009.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/EvenYukagir/atlas009.png,,22823377,
fcfdd42d53bfea37a63c5e37e474780a,GreekDialects.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/GreekDialects/GreekDialects.png,,315112,
d8b49b4a433582d0c936fe9350b8a452,JapaneseCopulaVariation1.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/JapaneseCopulaVariation/JapaneseCopulaVariation1.png,,119246,
6e2b650ebb20bf302b8b365556b64e65,Yotsugana.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yotsugana/Yotsugana.png,,90015,
848c999afa15a77f7536513dda89e337,voseantes.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/voseantes/voseantes.png,,36859,
7e59384dd0af69ba69d0248bfe8aa059,Arctic Village.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ANLC_Gwichin/Arctic%20Village.png,,2429598,
41e369bcfafcf257064a58342931aaed,Birch Creek.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ANLC_Gwichin/Birch%20Creek.png,,1183944,
ceb2a6bcf7c3588054233aa8864ce8a0,Venetie.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ANLC_Gwichin/Venetie.png,,2196951,
4eb489e60bbedd9657a1c2ca38f29f5c,Chalkytsik 1.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ANLC_Gwichin/Chalkytsik%201.png,,656209,
1f2bcd97b9a5976bf651c2acaf5c27a5,Chalkytsik 2.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ANLC_Gwichin/Chalkytsik%202.png,,1036284,
a06a562a6d6815a50046ae57d4d77eb1,Celtic008.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic008.png,,4487899,
7f5fcb42de7ba65dbc3174b9d9e7e095,Celtic007.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic007.png,,2719424,
bca00b3bb72078cf755df9339119fce0,Celtic007small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic007small.png,,92789,
f885ec10933623a6cb365848781dc4e6,Celtic006.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic006.png,,4406514,
1e4d088acc6669bf528c9313cf0299e5,Celtic006small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic006small.png,,132441,
1cef74ca7a8178c0ff86072cf104530d,Celtic008small.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigration/Celtic008small.png,,129034,
d32adfa079f67e1063a043d01673b767,Map06-Abxazija-LanguageSituation1989.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/AtlasCaucasianLangsAbkhazLinguisticSituation1989/Map06-Abxazija-LanguageSituation1989.jpg,,7320560,
812dc8be16ee66a1dadcc479e5ca5b79,Populi150dpi.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Iberian/Populi150dpi.jpg,,428309,
216590_geojson,216590.geojson,Ancient Iberian language areas,application/geo+json,file:/geojson.zip,216590.geojson,,0
216612_geojson,216612.geojson,Mixed Iberian language areas,application/geo+json,file:/geojson.zip,216612.geojson,,1
6c8e65bba87c835a3f6ce3b00ec7981b,italic-map.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/italic/italic-map.png,,19967,
314885_geojson,314885.geojson,Italy - Ancient Languages,application/geo+json,file:/geojson.zip,314885.geojson,,0
314848_geojson,314848.geojson,Italy: Tribal Centers,application/geo+json,file:/geojson.zip,314848.geojson,,1
2e0f0e4381e5070ffb60aa3dda4644a3,Luwisch_nl.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Luwian/Luwisch_nl.JPG,,68952,
216203_geojson,216203.geojson,Luwian inscription areas,application/geo+json,file:/geojson.zip,216203.geojson,,0
216247_geojson,216247.geojson,Ancient Cities,application/geo+json,file:/geojson.zip,216247.geojson,,1
f9d8f7521b7bc3ca62e9412a1bb281e9,"Old_norse,_ca_900.PNG",,image/png,"/home/robert/projects/ll/LL-map/raw/maps/OldNorseGoth/Old_norse,_ca_900.PNG",,76797,
216065_geojson,216065.geojson,Old Norse and Gothic in the Tenth Century,application/geo+json,file:/geojson.zip,216065.geojson,,0
d938ce1e7bfe0a18c967e6a90a14e36f,housefly.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/housefly.png,,26926888,
9af6422b93d350edef61f77d37f9b529,Elderly population_2005.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/Elderly%20population_2005.png,,179888,
27a19b2296f2d854c833c44f47bb0791,el77.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/el77.png,,107792,
0820c8dbf43b030fad2cab8a53690b17,Foreign population 2005.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/Foreign%20population%202005.png,,226036,
4a0cc530931a392360f7d5dd34f87d7e,19201950.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/19201950.png,,183774,
037c82eda8c08aedfa8869102130bd3b,19812005.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/19812005.png,,232737,
1991b63baa277cab0258647ae2daf874,19501981.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/19501981.png,,186607,
056f7c2590f50e2df2dce126d0300443,d2005.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/d2005.png,,108414,
ceddf7859705aeb86732c3179992b78d,d1950.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/d1950.png,,108255,
b0afa75802e8bca28098d5d71a07ed1c,d1930.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SpainDemographics/d1930.png,,109020,
e586cde94a7b3c7cb44a24f57e326537,Meath.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Meath.png,,29534,
780f06cb97fc320b07bd2229bf2ddc44,Mayo.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Mayo.png,,74282,
7d36781dd5f23367668b7d18a89d4b5e,Cork.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Cork.png,,32839,
482484dacc210c6ff65cb3a3508ac0f1,Kerry.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Kerry.png,,56225,
e534ee37d60f4119163d6ec54c68eb61,Donegal.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Donegal.png,,63926,
40c9321c54a38beff947470e2c057739,Galway.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Galway.png,,74652,
e62795a4472b156961bf9d3ffd5b1942,Waterford.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Gaeltacht/Waterford.png,,18129,
753cb48b8d81d34e7e57a2fb7da37525,Celtic041.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/GaelicDistribution1881/Celtic041.png,,5354525,
316854_geojson,316854.geojson,Probable distribution at the end of the 17th century,application/geo+json,file:/geojson.zip,316854.geojson,,0
316873_geojson,316873.geojson,Modern Distribution of the San,application/geo+json,file:/geojson.zip,316873.geojson,,1
316891_geojson,316891.geojson,Credibly identified Skeletal Sites,application/geo+json,file:/geojson.zip,316891.geojson,,2
462f394101212568be36dce7c3f1a6d5,Mesoamerica Image-small.PNG,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Mesoamerica/Mesoamerica%20Image-small.PNG,,867363,
623617044dc1bb74d6956063652116d4,taqukaq_meaning.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/taqukaq_meaning.png,,26633179,
216133_geojson,216133.geojson,Phoenician and Punic Areas,application/geo+json,file:/geojson.zip,216133.geojson,,0
eb8078d6fd73a9ff90644bd9f16b5a7e,sweeping_it.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/sweeping_it.png,,26718851,
0c2b75bea550ca9dfce4a4d4b62a3bd6,Dravidian.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Dravidian/Dravidian.png,,317556,
081ad53b7e5e10db0f4ec6a2c917634b,IndoAryan.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/IndoAryan/IndoAryan.png,,288052,
0df70c47660bf9e98a8405a1025f677b,MandarinInChineseMainland.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/MandarinInChineseMainland/MandarinInChineseMainland.png,,37367,
2b9e86e6d4339e9d6d6f0aa4d4edb4be,Tamil.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Tamil/Tamil.png,,311929,
16dcf74b9082253feb7d645aa3b98e2b,HistoricalMiddleEast17.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/TulunidsIkhshididsEgypt/HistoricalMiddleEast17.png,,2228567,
332094_geojson,332094.geojson,Tulunids,application/geo+json,file:/geojson.zip,332094.geojson,,0
332164_geojson,332164.geojson,Ikhshidids,application/geo+json,file:/geojson.zip,332164.geojson,,1
332278_geojson,332278.geojson,Arab refugees from Spain,application/geo+json,file:/geojson.zip,332278.geojson,,2
332288_geojson,332288.geojson,Cities,application/geo+json,file:/geojson.zip,332288.geojson,,3
aa8fd3a4b40b9edfaf2a8ace008f7460,water_going_down.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/water_going_down.png,,27318500,
0e88455ba7ec606c80491daa7a08ddd9,tea_and_sugar.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/tea_and_sugar.png,,26828985,
dd76e8df38575901f23aff2a77552cdf,thimble.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/thimble.png,,27110463,
c96d2db706f41975e08e4318f40620fe,tongue.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/tongue.png,,27318500,
f19fa2b6893de9910d7aee351083469f,Mapa_de_lenguas_de_Mexico_20.000-100.000.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Mexico_Langs_byspeakerpop/Mapa_de_lenguas_de_Mexico_20.000-100.000.png,,160952,
f6cb57e2d2b72c73ae07b8273443b5fe,Mapa_de_lenguas_de_Mexico_-_20_000.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Mexico_Langs_byspeakerpop/Mapa_de_lenguas_de_Mexico_-_20_000.png,,174350,
626ae5856da9b75b343077819e6f2e15,Mapa_de_lenguas_de_Mexico_+_100_000.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Mexico_Langs_byspeakerpop/Mapa_de_lenguas_de_Mexico_+_100_000.png,,212703,
ea75e6a822f55b1d7613eb0bd7b11885,Newman007.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Newman007/Newman007.jpg,,1547745,
335398_geojson,335398.geojson,Central America: Languages of Central America,application/geo+json,file:/geojson.zip,335398.geojson,,0
ce4e0509ba188be2b2bc3e0e87fa8671,585px-Ecowas_map.svg.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ecowas/585px-Ecowas_map.svg.png,,77578,
744fd5808a1314f9c3b876f0a1b571e9,waiting_for_him.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/waiting_for_him.png,,26926888,
301592_geojson,301592.geojson,Arctic Village,application/geo+json,file:/geojson.zip,301592.geojson,,0
301623_geojson,301623.geojson,Birch Creek,application/geo+json,file:/geojson.zip,301623.geojson,,1
301638_geojson,301638.geojson,Chalkytsik,application/geo+json,file:/geojson.zip,301638.geojson,,2
301652_geojson,301652.geojson,Venetie,application/geo+json,file:/geojson.zip,301652.geojson,,3
315923_geojson,315923.geojson,Malayic Subgroup,application/geo+json,file:/geojson.zip,315923.geojson,,0
315872_geojson,315872.geojson,Malayic Mixed Areas in Borneo,application/geo+json,file:/geojson.zip,315872.geojson,,1
315132_geojson,315132.geojson,Malayo-Polynesian Subgroup,application/geo+json,file:/geojson.zip,315132.geojson,,2
315114_geojson,315114.geojson,Malay Mixed Areas,application/geo+json,file:/geojson.zip,315114.geojson,,3
315153_geojson,315153.geojson,Malay Subgroup,application/geo+json,file:/geojson.zip,315153.geojson,,4
315171_geojson,315171.geojson,North Borneo Subgroup,application/geo+json,file:/geojson.zip,315171.geojson,,5
315211_geojson,315211.geojson,Sulawesi Subgroup,application/geo+json,file:/geojson.zip,315211.geojson,,6
315853_geojson,315853.geojson,Uninhabited Areas,application/geo+json,file:/geojson.zip,315853.geojson,,7
315248_geojson,315248.geojson,Imigrant Languages in Borneo (Javanese and Sulawasi Subgroups),application/geo+json,file:/geojson.zip,315248.geojson,,8
315290_geojson,315290.geojson,Immigrant Languages from the Philippines in Borneo,application/geo+json,file:/geojson.zip,315290.geojson,,9
58f916985ae775becbc19955cbc7b3d0,Ehret003.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Ehret003/Ehret003.png,,7009877,
1ce069145eb99d99f2415f14405fc411,Ehret009.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Ehret009/Ehret009.png,,7555068,
530d6763adfd3fb15539e364011a89a7,VikingWorld008.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Viking%20World/VikingWorld008.jpg,,717376,
309372_geojson,309372.geojson,Viking Finds,application/geo+json,file:/geojson.zip,309372.geojson,,1
309391_geojson,309391.geojson,Viking settlements (map),application/geo+json,file:/geojson.zip,309391.geojson,,2
309352_geojson,309352.geojson,Land above 200m,application/geo+json,file:/geojson.zip,309352.geojson,,0
e35b68893dd852d0088e505c5ef978f8,Blench005.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Blench005/Blench005.jpg,,491218,
f3129685f33eba225535fe7b496c9505,NWJ-SouthernAfrica005.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/nwj005/NWJ-SouthernAfrica005.jpg,,298938,
cc22d23c3af4d8b997afef1e3791b84b,585px-Africa-countries-EAC.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/EACcountries/585px-Africa-countries-EAC.jpg,,30780,
332685_geojson,332685.geojson,"New Britain, 1873-1907. Ethnic groups.",application/geo+json,file:/geojson.zip,332685.geojson,,0
332804_geojson,332804.geojson,"New Britain, 1873-1907. Possibly region-based people groups.",application/geo+json,file:/geojson.zip,332804.geojson,,1
b9f66cb9e39c26ba1e7983710787e1f6,NWJ-SouthernAfrica003.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/nwj003/NWJ-SouthernAfrica003.jpg,,409931,
051aa3afc1de939597e0d86cf127bfa6,NWJ-SouthernAfrica002.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/nwj002/NWJ-SouthernAfrica002.jpg,,523740,
e7b0080b43dbf2fea1d3f8c34ccd7d36,OatesGram-mod.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/OatesGram-mod.png,,2595528,
321970_geojson,321970.geojson,OatesGrammarLangDial_nothing,application/geo+json,file:/geojson.zip,321970.geojson,,0
321641_geojson,321641.geojson,OatesGrammarLangDial_fairly_detailed,application/geo+json,file:/geojson.zip,321641.geojson,,1
321685_geojson,321685.geojson,OatesGrammarLangDial_fairly_detailed,application/geo+json,file:/geojson.zip,321685.geojson,,2
321736_geojson,321736.geojson,OatesGrammarLangDial_few_scattered_notes,application/geo+json,file:/geojson.zip,321736.geojson,,3
321780_geojson,321780.geojson,OatesGrammarLangDial_full_description,application/geo+json,file:/geojson.zip,321780.geojson,,4
321814_geojson,321814.geojson,OatesGrammarLangDial_main_feats_only,application/geo+json,file:/geojson.zip,321814.geojson,,5
321858_geojson,321858.geojson,OatesGrammarLangDial_main_feats_with_details,application/geo+json,file:/geojson.zip,321858.geojson,,6
321925_geojson,321925.geojson,OatesGrammarLangDial_lang_and_dialect_boundary,application/geo+json,file:/geojson.zip,321925.geojson,,7
327879_geojson,327879.geojson,Bandjalangic Group,application/geo+json,file:/geojson.zip,327879.geojson,,4
327923_geojson,327923.geojson,Banjerangic Group,application/geo+json,file:/geojson.zip,327923.geojson,,5
327785_geojson,327785.geojson,Alawic Group,application/geo+json,file:/geojson.zip,327785.geojson,,0
327806_geojson,327806.geojson,Amaragic Group,application/geo+json,file:/geojson.zip,327806.geojson,,1
327837_geojson,327837.geojson,Arabanic Group,application/geo+json,file:/geojson.zip,327837.geojson,,2
327858_geojson,327858.geojson,Arandic Group,application/geo+json,file:/geojson.zip,327858.geojson,,3
327944_geojson,327944.geojson,Buanic Group,application/geo+json,file:/geojson.zip,327944.geojson,,6
327966_geojson,327966.geojson,Bunabic Group,application/geo+json,file:/geojson.zip,327966.geojson,,7
327987_geojson,327987.geojson,Bureric Group,application/geo+json,file:/geojson.zip,327987.geojson,,8
328018_geojson,328018.geojson,Darling Group,application/geo+json,file:/geojson.zip,328018.geojson,,9
328039_geojson,328039.geojson,Dieric Group,application/geo+json,file:/geojson.zip,328039.geojson,,10
328071_geojson,328071.geojson,Djuanic Group,application/geo+json,file:/geojson.zip,328071.geojson,,11
328092_geojson,328092.geojson,Durubulic Group,application/geo+json,file:/geojson.zip,328092.geojson,,12
328123_geojson,328123.geojson,Gidjic Group,application/geo+json,file:/geojson.zip,328123.geojson,,13
328144_geojson,328144.geojson,Gunianic Group,application/geo+json,file:/geojson.zip,328144.geojson,,14
328169_geojson,328169.geojson,Gunwinggic Group,application/geo+json,file:/geojson.zip,328169.geojson,,15
328200_geojson,328200.geojson,Iwaidjic Group,application/geo+json,file:/geojson.zip,328200.geojson,,16
328232_geojson,328232.geojson,Jaitmathang Group,application/geo+json,file:/geojson.zip,328232.geojson,,17
328253_geojson,328253.geojson,Jalanga Group,application/geo+json,file:/geojson.zip,328253.geojson,,18
328274_geojson,328274.geojson,Kalibamic Group,application/geo+json,file:/geojson.zip,328274.geojson,,19
328305_geojson,328305.geojson,Kalkutungic Group,application/geo+json,file:/geojson.zip,328305.geojson,,20
328326_geojson,328326.geojson,Karwic Group,application/geo+json,file:/geojson.zip,328326.geojson,,21
328347_geojson,328347.geojson,Kulinic Group,application/geo+json,file:/geojson.zip,328347.geojson,,22
